4.000000000000000000e+01 6.250000000000000130e-04 2.500000000000000052e-03 1.000000000000000021e-03 1.288323039330657380e-02 -4.105798063596885483e-04
4.016016016016016010e+01 6.200248954035201534e-04 2.490029910269192428e-03 1.000000000000000021e-03 1.271705546515872545e-02 -4.062958892659327402e-04
4.032032032032032021e+01 6.151089592317531170e-04 2.480139026812313782e-03 1.000000000000000021e-03 1.255326251340402148e-02 -4.020634545524020415e-04
4.048048048048048031e+01 6.102512569451170070e-04 2.470326409495549134e-03 1.000000000000000021e-03 1.239181211121143100e-02 -3.978808797080700399e-04
4.064064064064064041e+01 6.054508723822466269e-04 2.460591133004926337e-03 1.000000000000000021e-03 1.223266528867876166e-02 -3.937469375047304709e-04
4.080080080080080052e+01 6.007069073279909565e-04 2.450932286555446756e-03 1.000000000000000021e-03 1.207578493836165313e-02 -3.896617528009772846e-04
4.096096096096096062e+01 5.960184810932139029e-04 2.441348973607038175e-03 1.000000000000000021e-03 1.192113442728032734e-02 -3.856243801012640415e-04
4.112112112112112072e+01 5.913847301060272052e-04 2.431840311587147360e-03 1.000000000000000021e-03 1.176867718809831292e-02 -3.816336483887950576e-04
4.128128128128128083e+01 5.868048075141044269e-04 2.422405431619786657e-03 1.000000000000000021e-03 1.161837782410378786e-02 -3.776894674861960843e-04
4.144144144144144093e+01 5.822778827977315858e-04 2.413043478260869842e-03 1.000000000000000021e-03 1.147020194700232656e-02 -3.737916246896195310e-04
4.160160160160160103e+01 5.778031413932661247e-04 2.403753609239653744e-03 1.000000000000000021e-03 1.132411520160538781e-02 -3.699391671040593867e-04
4.176176176176176114e+01 5.733797843266850340e-04 2.394534995206136496e-03 1.000000000000000021e-03 1.118008363458085179e-02 -3.661315273907236032e-04
4.192192192192192124e+01 5.690070278569141042e-04 2.385386819484241073e-03 1.000000000000000021e-03 1.103807458232979218e-02 -3.623688379494858515e-04
4.208208208208208134e+01 5.646841031286410195e-04 2.376308277830637555e-03 1.000000000000000021e-03 1.089805563947364442e-02 -3.586499688123540182e-04
4.224224224224224145e+01 5.604102558343254138e-04 2.367298578199052324e-03 1.000000000000000021e-03 1.075999446162440032e-02 -3.549736093567540385e-04
4.240240240240240155e+01 5.561847458851287666e-04 2.358356940509914994e-03 1.000000000000000021e-03 1.062385985935229531e-02 -3.513395258897943768e-04
4.256256256256256165e+01 5.520068470904953640e-04 2.349482596425211695e-03 1.000000000000000021e-03 1.048962167527879401e-02 -3.477473758882707890e-04
4.272272272272272176e+01 5.478758468461268280e-04 2.340674789128397663e-03 1.000000000000000021e-03 1.035724978833689296e-02 -3.441959883247555792e-04
4.288288288288288186e+01 5.437910458300967281e-04 2.331932773109243826e-03 1.000000000000000021e-03 1.022671438293208841e-02 -3.406844761599803206e-04
4.304304304304304196e+01 5.397517577068685918e-04 2.323255813953488576e-03 1.000000000000000021e-03 1.009798700312553900e-02 -3.372130381682093684e-04
4.320320320320320207e+01 5.357573088389774906e-04 2.314643188137164177e-03 1.000000000000000021e-03 9.971039571130437332e-03 -3.337812022729171740e-04
4.336336336336336217e+01 5.318070380061540228e-04 2.306094182825485072e-03 1.000000000000000021e-03 9.845844018925825614e-03 -3.303882550175774035e-04
4.352352352352352227e+01 5.279002961316689750e-04 2.297608095676173176e-03 1.000000000000000021e-03 9.722372848106121748e-03 -3.270340362710975890e-04
4.368368368368368237e+01 5.240364460156887597e-04 2.289184234647113035e-03 1.000000000000000021e-03 9.600599434418282188e-03 -3.237185182109192372e-04
4.384384384384384248e+01 5.202148620754363899e-04 2.280821917808219332e-03 1.000000000000000021e-03 9.480497227791597273e-03 -3.204407155286328329e-04
4.400400400400400258e+01 5.164349300919605576e-04 2.272520473157416121e-03 1.000000000000000021e-03 9.362039765094825119e-03 -3.171996536169997133e-04
4.416416416416416268e+01 5.126960469633218883e-04 2.264279238440616761e-03 1.000000000000000021e-03 9.245201617222109994e-03 -3.139952926346639694e-04
4.432432432432432279e+01 5.089976204640095630e-04 2.256097560975610025e-03 1.000000000000000021e-03 9.129958033440179963e-03 -3.108271884045173128e-04
4.448448448448448289e+01 5.053390690104113663e-04 2.247974797479748276e-03 1.000000000000000021e-03 9.016284274838774412e-03 -3.076942424301218337e-04
4.464464464464464299e+01 5.017198214321623873e-04 2.239910313901345359e-03 1.000000000000000021e-03 8.904155847169050592e-03 -3.045955911421763945e-04
4.480480480480480310e+01 4.981393167492039961e-04 2.231903485254691823e-03 1.000000000000000021e-03 8.793549450663677713e-03 -3.015313866286534195e-04
4.496496496496496320e+01 4.945970039543932852e-04 2.223953695458593359e-03 1.000000000000000021e-03 8.684442149530456276e-03 -2.985012997218476627e-04
4.512512512512512330e+01 4.910923418015020799e-04 2.216060337178349642e-03 1.000000000000000021e-03 8.576811008852909882e-03 -2.955047526461349050e-04
4.528528528528528341e+01 4.876247985984563313e-04 2.208222811671087683e-03 1.000000000000000021e-03 8.470633409157676472e-03 -2.925414821472998445e-04
4.544544544544544351e+01 4.841938520056667601e-04 2.200440528634361233e-03 1.000000000000000021e-03 8.365887527176681451e-03 -2.896116501788087438e-04
